v_Adenylate_cyclase,v_COMT,v_Calcineurin,v_Calcium,v_DARPP32,v_Dopamine,v_Dopamine_Receptor_1,v_Dopamine_Receptor_2,v_Exocytosis,v_Glutamate,v_Glutamate_Receptor,v_Packaging_Proteins,v_Phospholipase_C,v_Protein_Kinase_A,v_Protein_Phosphatase_1,v_Tryosine_hydroxylase,time,trajectory,isattractor
0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,4,59,1
0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,5,59,1
1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,60,0
1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,60,0
1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,2,60,0
1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,3,60,0
1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,4,60,0
1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,5,60,0
1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,61,0
1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,61,0
1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,2,61,1
0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,3,61,1
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,4,61,1
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,5,61,1
1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,62,0
1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,62,0
0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,2,62,0
0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,3,62,0
0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,4,62,0
0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,5,62,0
0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,63,1
0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,63,1
0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,2,63,1
0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,3,63,1
0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,4,63,1
0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,5,63,1
0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,64,0
0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,64,0
0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,2,64,0
0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,3,64,0
0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,4,64,0
0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,5,64,0
0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,65,0
0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,65,0
1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,2,65,0
1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,3,65,0
1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,4,65,0
1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,5,65,0
0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,66,0
0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,66,0
0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,2,66,0
0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,3,66,0
0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,4,66,0
0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,5,66,0
1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,67,0
1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,67,0
1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,2,67,0
1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,3,67,0
1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,4,67,0
1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,5,67,0
1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,68,0
1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,68,0
0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,2,68,0
0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,3,68,0
0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,4,68,0
0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,5,68,0
0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,69,0
0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,69,0
0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,2,69,0
1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,3,69,0
1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,4,69,0
1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,5,69,0
