v_Adenylate_cyclase,v_COMT,v_Calcineurin,v_Calcium,v_DARPP32,v_Dopamine,v_Dopamine_Receptor_1,v_Dopamine_Receptor_2,v_Exocytosis,v_Glutamate,v_Glutamate_Receptor,v_Packaging_Proteins,v_Phospholipase_C,v_Protein_Kinase_A,v_Protein_Phosphatase_1,v_Tryosine_hydroxylase,time,trajectory,isattractor
1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,17,0
0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,2,17,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,17,1
1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,18,0
1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,18,0
0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,2,18,0
0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,3,18,0
0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,4,18,0
1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,5,18,1
0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,6,18,1
0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,7,18,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,8,18,1
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,9,18,1
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,10,18,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,11,18,1
0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,12,18,1
0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,13,18,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,14,18,1
0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,15,18,1
0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,16,18,1
1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,17,18,1
0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,18,18,1
0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,19,18,1
0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,20,18,1
0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,19,1
0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19,1
0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,2,19,1
0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,3,19,1
0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,4,19,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,5,19,1
0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,6,19,1
0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,7,19,1
0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,8,19,1
0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,9,19,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,10,19,1
0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,11,19,1
1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,12,19,1
1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,13,19,1
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,14,19,1
1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,15,19,1
1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,16,19,1
0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,17,19,1
0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,18,19,1
0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,19,19,1
0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,20,19,1
1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,20,0
1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1
1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,21,0
1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,21,0
1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,2,21,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,21,0
0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,21,0
0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,5,21,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6,21,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,21,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,21,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,21,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,21,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,21,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,21,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,21,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,21,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,21,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,21,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,21,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,21,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,21,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,21,1
1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,22,0
1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,22,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,2,22,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,22,1
0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,23,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,23,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,23,1
0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,24,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,24,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,24,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,24,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,24,1
1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,25,0
1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,25,1
0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,26,0
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,26,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,26,1
0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,27,0
0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,27,0
0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,2,27,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,27,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,27,1
1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,28,1
0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,28,1
0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,2,28,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,28,1
0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,4,28,1
0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,5,28,1
0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,6,28,1
0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,7,28,1
0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,8,28,1
0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,9,28,1
0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,10,28,1
0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,11,28,1
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,12,28,1
0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,13,28,1
0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,14,28,1
0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,15,28,1
1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,16,28,1
1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,17,28,1
0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,18,28,1
0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,28,1
0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,20,28,1
1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,29,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,29,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,29,1
0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,30,1
1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,30,1
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,30,1
0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,3,30,1
0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,4,30,1
0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,5,30,1
0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,6,30,1
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,7,30,1
0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,8,30,1
0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,9,30,1
0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,10,30,1
0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,11,30,1
0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,12,30,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,13,30,1
0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,14,30,1
0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,15,30,1
0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,16,30,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,17,30,1
0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,18,30,1
0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,19,30,1
0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,20,30,1
0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,31,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,31,1
1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,32,0
0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,32,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,32,1
0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,3,32,1
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,4,32,1
0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,5,32,1
0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,6,32,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7,32,1
1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,8,32,1
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,9,32,1
0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,10,32,1
1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,11,32,1
0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,12,32,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,13,32,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,14,32,1
0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,15,32,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,16,32,1
0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,17,32,1
0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,18,32,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,19,32,1
0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,20,32,1
1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,33,1
0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,33,1
0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,2,33,1
1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,3,33,1
1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,4,33,1
0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,5,33,1
0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,6,33,1
0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,7,33,1
0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,8,33,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,9,33,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,33,1
0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,11,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,33,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,13,33,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,14,33,1
0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,15,33,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,16,33,1
0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,17,33,1
0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,18,33,1
0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,19,33,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,20,33,1
0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,34,1
0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,34,1
0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,2,34,1
0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,3,34,1
0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,4,34,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,34,1
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,6,34,1
